Date,Payee,Category,Amount
2022-05-05,Tavern Hall,Dining & Drinks,-32.03
2022-05-06,Woods Coffee,Dining & Drinks:Restaurants,-10.06
2022-05-06,Id Metrics,Personal Income:Paycheck,4330.69
2022-05-06,Panda Express,Dining & Drinks:Restaurants,-11.59
2022-05-09,QFC Foods,Groceries,-3.98
2022-05-09,Chipotle,Dining & Drinks:Restaurants,-28.41
2022-05-09,QFC Foods,Groceries,-30.22
2022-05-09,QFC Foods,Groceries,-10.96
2022-05-09,Mod Pizza,Dining & Drinks:Restaurants,-39.14
2022-05-09,Chipotle,Dining & Drinks:Restaurants,-19.38
2022-05-09,Panda Express,Dining & Drinks:Restaurants,-14.53
2022-05-09,Panda Express,Dining & Drinks:Restaurants,-11.59
2022-05-10,Panda Express,Dining & Drinks:Restaurants,-11.59
2022-05-10,Panda Express,Dining & Drinks:Restaurants,-11.59
2022-05-11,Amazon Digital,Entertainment,-37.64
2022-05-11,Panda Express,Dining & Drinks:Restaurants,-11.59
2022-05-12,YouTube,Software ,-13.2
2022-05-12,Gieco,Auto & Transport:Car Insurance,-81.98
2022-05-13,Panda Express,Dining & Drinks:Restaurants,-11.79
2022-05-13,PCC Market,Groceries,-7.49
2022-05-13,Timber Consulting,Personal Income:Paycheck,6595.8
2022-05-13,Chipotle,Dining & Drinks:Restaurants,-9.69
2022-05-16,QFC Foods,Groceries,-12.08
2022-05-16,Soylent,Groceries,-64.6
2022-05-16,Shake Shack,Dining & Drinks:Restaurants,-38.06
2022-05-16,Netflix,Entertainment,-17.05
2022-05-16,QFC Foods,Groceries,-2.19
2022-05-16,QFC Foods,Groceries,-3.93
2022-05-16,Panda Express,Dining & Drinks:Restaurants,-11.59
2022-05-16,Chipotle,Dining & Drinks:Restaurants,-18.94
2022-05-16,Panda Express,Dining & Drinks:Restaurants,-11.79
2022-05-16,Chipotle,Dining & Drinks:Restaurants,-19.27
2022-05-17,Nordstrom,Shopping,-4.13
2022-05-17,Starbucks,Dining & Drinks:Restaurants,-4.35
2022-05-17,PCC Market,Groceries,-29.58
2022-05-17,PSE,Utilities,-15.96
2022-05-17,Panda Express,Dining & Drinks:Restaurants,-9.22
2022-05-18,Lady Yum Bell Square Bellevue Wa             05/17,Uncategorized,-10.0
2022-05-18,UPS,Home,-20.0
2022-05-18,Panda Express,Dining & Drinks:Restaurants,-10.24
2022-05-19,Nordstrom,Shopping,-3.69
2022-05-19,Panda Express,Dining & Drinks:Restaurants,-13.43
2022-05-19,North Face,Uncategorized,-164.05
2022-05-20,Id Metrics,Personal Income:Paycheck,4330.69
2022-05-20,PCC Market,Groceries,-7.49
2022-05-20,NY Times,Financial,-4.0
2022-05-20,T Mobile,Utilities:Phone,-156.17
2022-05-20,Panda Express,Dining & Drinks:Restaurants,-12.29
2022-05-23,QFC Foods,Groceries,-6.49
2022-05-23,Elizabeth Cleaning,Cleaning,-80.0
2022-05-23,Five Guys,Dining & Drinks:Restaurants,-33.73
2022-05-23,Panda Express,Dining & Drinks:Restaurants,-12.29
2022-05-23,Chipotle,Dining & Drinks:Restaurants,-19.71
2022-05-23,Panda Express,Dining & Drinks:Restaurants,-12.09
2022-05-23,Wa Vehicle Licensing 360-902-7470 Wa         05/22,Uncategorized,-274.24
2022-05-23,Chipotle,Dining & Drinks:Restaurants,-18.94
2022-05-23,Amazon,Shopping:Electronics,-16.5
2022-05-24,Chipotle,Dining & Drinks:Restaurants,-12.5
2022-05-24,Panda Express,Dining & Drinks:Restaurants,-9.71
2022-05-25,Manual Db-bkrg 05/25,Uncategorized,-50000.0
2022-05-25,Spears Inc Redmond Wa                        05/25,Uncategorized,-61.82
2022-05-25,Chipotle,Dining & Drinks:Restaurants,-10.07
2022-05-26,Chipotle,Dining & Drinks:Restaurants,-18.94
2022-05-26,Chipotle,Dining & Drinks:Restaurants,-13.32
2022-05-26,Bellevue Family Medici 425-4545311 Wa        05/25,Uncategorized,-31.32
2022-05-26,Spears Inc Redmond Wa                798611  05/26,Uncategorized,-3.29
2022-05-27,Timber Consulting,Personal Income:Paycheck,6597.81
2022-05-27,Chipotle,Dining & Drinks:Restaurants,-32.7
2022-05-27,QFC Foods,Groceries,-10.88
2022-05-31,Mod Pizza,Dining & Drinks:Restaurants,-39.14
2022-05-31,Chipotle,Dining & Drinks:Restaurants,-31.76
2022-05-31,Panda Express,Dining & Drinks:Restaurants,-25.87
2022-05-31,Google Domain,Software ,-6.61
2022-05-31,QFC Foods,Groceries,-6.65
2022-05-31,Chase Mortgage,Home:Mortgage,450.72
2022-05-31,Shake Shack,Dining & Drinks:Restaurants,-8.78
2022-05-31,Soylent,Groceries,-64.6
2022-05-31,Shake Shack,Dining & Drinks:Restaurants,-39.82
2022-05-31,Chipotle,Dining & Drinks:Restaurants,-18.94
2022-05-31,Amazon Kids,Shopping,-3.29
2022-05-31,Chipotle,Dining & Drinks:Restaurants,-9.78
2022-05-31,QFC Foods,Groceries,-6.49
2022-05-31,QFC Foods,Groceries,-7.99
2022-06-01,Huel,Dining & Drinks:Restaurants,-183.0
2022-06-01,Chase Mortgage,Home:Mortgage,-5307.82
2022-06-01,Chipotle,Dining & Drinks:Restaurants,-34.3
2022-06-01,Alimony,Home,-2200.0
2022-06-01,Potbelly,Dining & Drinks:Restaurants,-42.14
2022-06-01,Spring Deli & Mart Bellevue Wa               05/31,Uncategorized,-7.49
2022-06-02,Panda Express,Dining & Drinks:Restaurants,-12.09
2022-06-03,PCC Market,Groceries,-7.49
2022-06-03,AIG Life,Financial:Life Insurance,-102.03
2022-06-03,Amli Spring District,Home:Rent,-2678.49
2022-06-03,Panda Express,Dining & Drinks:Restaurants,-12.09
2022-06-03,Id Metrics,Personal Income:Paycheck,4330.69
2022-06-03,QFC Foods,Groceries,-22.61
2022-06-06,Panda Express,Dining & Drinks:Restaurants,-13.43
2022-06-06,Chipotle,Dining & Drinks:Restaurants,-9.69
2022-06-06,QFC Foods,Groceries,-7.57
2022-06-06,Shake Shack,Dining & Drinks:Restaurants,-28.04
2022-06-06,Panda Express,Dining & Drinks:Restaurants,-12.09
2022-06-06,Chipotle,Dining & Drinks:Restaurants,-12.5
2022-06-07,Panda Express,Dining & Drinks:Restaurants,-13.43
2022-06-08,Belle Pastry,Dining & Drinks:Restaurants,-3.47
2022-06-08,Century Theaters,Entertainment,-5.39
2022-06-08,Century Theaters,Entertainment,-11.84
2022-06-08,Century Theaters,Entertainment,-7.65
2022-06-08,Lady Yum Bell Square Bellevue Wa             06/07,Uncategorized,-10.0
2022-06-08,Panda Express,Dining & Drinks:Restaurants,-12.09
2022-06-08,Century Theaters,Entertainment,-5.89
2022-06-09,QFC Foods,Groceries,-37.76
2022-06-09,Panda Express,Dining & Drinks:Restaurants,-10.75
2022-06-10,Nordstrom,Shopping,-2.86
2022-06-10,Panda Express,Dining & Drinks:Restaurants,-12.09
2022-06-10,Timber Consulting,Personal Income:Paycheck,6596.46
2022-06-13,Chipotle,Dining & Drinks:Restaurants,-31.43
2022-06-13,Gieco,Auto & Transport:Car Insurance,-81.98
2022-06-13,Cheesecake Bellevue Bellevue Wa              06/11,Uncategorized,-18.46
2022-06-13,Five Guys,Dining & Drinks:Restaurants,-25.51
2022-06-13,Filson,Shopping,-434.9
2022-06-13,Chevron,Auto & Transport:Gas & Fuel,-62.14
2022-06-13,Chipotle,Dining & Drinks:Restaurants,-19.71
2022-06-13,YouTube,Software ,-13.2
2022-06-14,Panda Express,Dining & Drinks:Restaurants,-13.43
2022-06-15,Panda Express,Dining & Drinks:Restaurants,-12.09
2022-06-16,Netflix,Entertainment,-17.05
2022-06-16,PSE,Utilities,-15.61
2022-06-16,QFC Foods,Groceries,-8.9
2022-06-16,Panda Express,Dining & Drinks:Restaurants,-12.09
2022-06-17,Panda Express,Dining & Drinks:Restaurants,-12.09
2022-06-17,PCC Market,Groceries,-7.49
2022-06-17,Id Metrics,Personal Income:Paycheck,4331.25
2022-06-17,NY Times,Financial,-4.0
2022-06-21,T Mobile,Utilities:Phone,-170.0
2022-06-21,Chipotle,Dining & Drinks:Restaurants,-19.38
2022-06-21,Panda Express,Dining & Drinks:Restaurants,-12.09
2022-06-21,Amazon,Shopping:Electronics,-16.5
2022-06-21,Mayuri,Dining & Drinks:Restaurants,-15.05
2022-06-21,Panda Express,Dining & Drinks:Restaurants,-2.64
2022-06-21,Shake Shack,Dining & Drinks:Restaurants,-39.82
2022-06-21,Panda Express,Dining & Drinks:Restaurants,-8.63
2022-06-21,Elizabeth Cleaning,Cleaning,-80.0
2022-06-21,Panda Express,Dining & Drinks:Restaurants,-13.43
2022-06-21,Blue Ginger Bellevue Wa                      06/18,Uncategorized,-111.17
2022-06-22,QFC Foods,Groceries,-8.97
2022-06-22,Chipotle,Dining & Drinks:Restaurants,-12.72
2022-06-22,Bartell Drugs,Health:Pharmacy,-15.0
2022-06-23,Panda Express,Dining & Drinks:Restaurants,-12.09
2022-06-24,Timber Consulting,Personal Income:Paycheck,6595.79
2022-06-24,Panda Express,Dining & Drinks:Restaurants,-12.09
2022-06-24,PCC Market,Groceries,-12.9
2022-06-27,Chipotle,Dining & Drinks:Restaurants,-36.11
2022-06-27,Panda Express,Dining & Drinks:Restaurants,-13.43
2022-06-27,Chipotle,Dining & Drinks:Restaurants,-10.02
2022-06-27,Jersey Mikes,Dining & Drinks:Restaurants,-41.92
2022-06-27,Premier Periodontics M 206-2320683 Wa        06/24,Uncategorized,-99.0
2022-06-27,Panda Express,Dining & Drinks:Restaurants,-12.09
2022-06-28,Panda Express,Dining & Drinks:Restaurants,-13.43
2022-06-29,Uber,Auto & Transport,-18.98
2022-06-29,Safeway,Groceries,-15.98
2022-06-29,Alimony,Home,-2200.0
2022-06-29,Huel,Dining & Drinks:Restaurants,-183.0
2022-06-29,Uber,Auto & Transport,-10.96
2022-06-30,Amazon Kids,Shopping,-3.29
2022-06-30,Panda Express,Dining & Drinks:Restaurants,-2.38
2022-06-30,Uber,Auto & Transport,-14.92
2022-06-30,Uber,Auto & Transport,-11.9
2022-06-30,Google Domain,Software ,-6.61
2022-07-01,Panda Express,Dining & Drinks:Restaurants,-10.79
2022-07-01,PCC Market,Groceries,-9.92
2022-07-01,Id Metrics,Personal Income:Paycheck,4330.69
2022-07-01,Chase Mortgage,Home:Mortgage,-5307.82
2022-07-05,Applebees  Bel11211414 Bellevue Wa           07/02,Uncategorized,-65.18
2022-07-05,Chipotle,Dining & Drinks:Restaurants,-19.38
2022-07-05,Safeway,Groceries,-22.05
2022-07-05,Amli Spring District,Home:Rent,-2677.63
2022-07-05,Shake Shack,Dining & Drinks:Restaurants,-38.06
2022-07-05,Panda Express,Dining & Drinks:Restaurants,-12.09
2022-07-05,Panda Express,Dining & Drinks:Restaurants,-10.75
2022-07-05,Panda Express,Dining & Drinks:Restaurants,-13.43
2022-07-05,Med*cdi 800-634-4064 Mn                      07/02,Uncategorized,-8.6
2022-07-05,Safeway,Groceries,-13.86
2022-07-05,Wa Vehicle Licensing 360-902-7470 Wa         07/04,Uncategorized,-256.73
2022-07-05,Safeway,Groceries,-5.99
2022-07-06,Panda Express,Dining & Drinks:Restaurants,-2.64
2022-07-06,Panda Express,Dining & Drinks:Restaurants,-10.79
2022-07-06,AIG Life,Financial:Life Insurance,-102.03
2022-07-07,Panda Express,Dining & Drinks:Restaurants,-12.09
2022-07-08,Safeway,Groceries,-5.99
2022-07-08,Timber Consulting,Personal Income:Paycheck,6595.79
2022-07-08,PCC Market,Groceries,-4.73
2022-07-08,Panda Express,Dining & Drinks:Restaurants,-12.09
2022-07-11,Safeway,Groceries,-17.67
2022-07-11,Jersey Mikes,Dining & Drinks:Restaurants,-41.92
2022-07-11,Mayuri,Dining & Drinks:Restaurants,-7.48
2022-07-11,Chipotle,Dining & Drinks:Restaurants,-19.71
2022-07-11,QFC Foods,Groceries,-3.93
2022-07-11,Panda Express,Dining & Drinks:Restaurants,-13.43
2022-07-11,Chipotle,Dining & Drinks:Restaurants,-29.07
2022-07-11,Mod Pizza,Dining & Drinks:Restaurants,-11.93
2022-07-11,Panda Express,Dining & Drinks:Restaurants,-12.09
2022-07-12,YouTube,Software ,-13.2
2022-07-12,Panda Express,Dining & Drinks:Restaurants,-13.43
2022-07-12,Gieco,Auto & Transport:Car Insurance,-82.0
2022-07-13,Safeway,Groceries,-5.99
2022-07-14,Elizabeth Cleaning,Cleaning,-80.0
2022-07-14,Panda Express,Dining & Drinks:Restaurants,-13.65
2022-07-15,PCC Market,Groceries,-3.99
2022-07-15,NY Times,Financial,-4.0
2022-07-15,Id Metrics,Personal Income:Paycheck,4331.25
2022-07-15,Panda Express,Dining & Drinks:Restaurants,-12.29
2022-07-18,Chipotle,Dining & Drinks:Restaurants,-19.71
2022-07-18,Barber Shop,Personal Care:Hair,-40.0
2022-07-18,Panda Express,Dining & Drinks:Restaurants,-12.09
2022-07-18,PSE,Utilities,-17.0
2022-07-18,Netflix,Entertainment,-17.05
2022-07-18,Mayuri,Dining & Drinks:Restaurants,-9.98
2022-07-18,Arco#83650pmar Bellevue Wa                   07/16,Uncategorized,-57.19
2022-07-18,QFC Foods,Groceries,-7.15
2022-07-18,Starbucks,Dining & Drinks:Restaurants,-4.35
2022-07-18,Atm Check Deposit 07/18 10550 Ne 8th St Bellevue Wa,Uncategorized,20.0
2022-07-18,Panda Express,Dining & Drinks:Restaurants,-12.29
2022-07-18,Shake Shack,Dining & Drinks:Restaurants,-45.75
2022-07-18,Chipotle,Dining & Drinks:Restaurants,-18.94
2022-07-19,131 Kp Pfs Ivr 888-901-4636 Wa               07/18,Uncategorized,-5.0
2022-07-19,PearsonVue Testing,Education,-300.0
2022-07-19,Panda Express,Dining & Drinks:Restaurants,-12.09
2022-07-20,T Mobile,Utilities:Phone,-170.0
2022-07-20,Panda Express,Dining & Drinks:Restaurants,-12.09
2022-07-21,Panda Express,Dining & Drinks:Restaurants,-2.38
2022-07-21,Chipotle,Dining & Drinks:Restaurants,-10.29
2022-07-21,Amazon,Shopping:Electronics,-16.5
2022-07-22,Timber Consulting,Personal Income:Paycheck,7194.0
2022-07-22,PCC Market,Groceries,-7.49
2022-07-22,Panda Express,Dining & Drinks:Restaurants,-12.09
2022-07-25,Chipotle,Dining & Drinks:Restaurants,-19.71
2022-07-25,Mayuri,Dining & Drinks:Restaurants,-8.8
2022-07-25,Safeway,Groceries,-5.99
2022-07-25,Mod Pizza,Dining & Drinks:Restaurants,-39.14
2022-07-25,Bellevue Brewery,Dining & Drinks:Restaurants,-30.56
2022-07-25,Mayuri,Dining & Drinks:Restaurants,-3.62
2022-07-25,Panda Express,Dining & Drinks:Restaurants,-12.29
2022-07-25,Panda Express,Dining & Drinks:Restaurants,-12.09
2022-07-25,Chipotle,Dining & Drinks:Restaurants,-30.17
2022-07-26,Panda Express,Dining & Drinks:Restaurants,-9.71
2022-07-26,QFC Foods,Groceries,-2.3
2022-07-27,Panda Express,Dining & Drinks:Restaurants,-10.79
2022-07-27,Century Theaters,Entertainment,-12.88
2022-07-27,Century Theaters,Entertainment,-19.49
2022-07-28,Mayuri,Dining & Drinks:Restaurants,-3.49
2022-07-28,Chipotle,Dining & Drinks:Restaurants,-13.65
2022-07-29,Soylent,Groceries,-64.6
2022-07-29,QFC Foods,Groceries,-23.48
2022-07-29,Chipotle,Dining & Drinks:Restaurants,-13.65
2022-07-29,Id Metrics,Personal Income:Paycheck,4379.59
2022-08-01,Shake Shack,Dining & Drinks:Restaurants,-4.16
2022-08-01,Shake Shack,Dining & Drinks:Restaurants,-41.68
2022-08-01,Chase Mortgage,Home:Mortgage,-5580.2
2022-08-01,Chipotle,Dining & Drinks:Restaurants,-10.02
2022-08-01,Chipotle,Dining & Drinks:Restaurants,-13.32
2022-08-01,Amazon Kids,Shopping,-5.49
2022-08-01,Panda Express,Dining & Drinks:Restaurants,-13.43
2022-08-01,Alimony,Home,-2200.0
2022-08-01,Chipotle,Dining & Drinks:Restaurants,-18.94
2022-08-01,Affordable Washington 360-863-3784 Wa        07/29,Uncategorized,-50.0
2022-08-01,Google Domain,Software ,-6.61
2022-08-02,PearsonVue Testing,Education,-150.0
2022-08-02,Chipotle,Dining & Drinks:Restaurants,-13.65
2022-08-02,Bartell Drugs,Health:Pharmacy,-15.0
2022-08-03,Dickeys,Dining & Drinks:Restaurants,-14.29
2022-08-03,Panda Express,Dining & Drinks:Restaurants,-12.09
2022-08-03,AIG Life,Financial:Life Insurance,-102.03
2022-08-03,Amli Spring District,Home:Rent,-2677.61
2022-08-04,Panda Express,Dining & Drinks:Restaurants,-12.09
2022-08-05,Mayuri,Dining & Drinks:Restaurants,-13.2
2022-08-05,Timber Consulting,Personal Income:Paycheck,8785.59
2022-08-05,Panda Express,Dining & Drinks:Restaurants,-12.09
2022-08-05,Id Metrics,Personal Income:Paycheck,5679.81
2022-08-08,Mayuri,Dining & Drinks:Restaurants,-2.49
2022-08-08,Mayuri,Dining & Drinks:Restaurants,-13.2
2022-08-08,Century Theaters,Entertainment,-25.24
2022-08-08,Amzn Mktp Us*cp8he28 Amzn.com/bill Wa        08/08,Uncategorized,-26.41
2022-08-08,QFC Foods,Groceries,-13.78
2022-08-08,Bartell Drugs,Health:Pharmacy,-2.2
2022-08-08,Century Theaters,Entertainment,-13.71
2022-08-08,Belle Pastry,Dining & Drinks:Restaurants,-3.62
2022-08-08,Panda Express,Dining & Drinks:Restaurants,-13.43
2022-08-08,Chipotle,Dining & Drinks:Restaurants,-10.57
2022-08-08,Five Guys,Dining & Drinks:Restaurants,-31.77
2022-08-08,Panda Express,Dining & Drinks:Restaurants,-12.09
2022-08-09,Bartell Drugs,Health:Pharmacy,-15.47
2022-08-09,Panda Express,Dining & Drinks:Restaurants,-2.64
2022-08-09,Huel,Dining & Drinks:Restaurants,-158.0
2022-08-10,Mayuri,Dining & Drinks:Restaurants,-14.3
2022-08-11,Chipotle,Dining & Drinks:Restaurants,-13.98
2022-08-12,Gieco,Auto & Transport:Car Insurance,-65.5
2022-08-12,Chipotle,Dining & Drinks:Restaurants,-12.11
2022-08-12,NY Times,Financial,-4.0
2022-08-12,PCC Market,Groceries,-2.21
2022-08-12,YouTube,Software ,-13.2
2022-08-15,Chipotle,Dining & Drinks:Restaurants,-23.89
2022-08-15,Belle Pastry,Dining & Drinks:Restaurants,-2.4
2022-08-15,India Supermarket Bellevue Wa                08/14,Uncategorized,-8.49
2022-08-15,Panda Express,Dining & Drinks:Restaurants,-13.43
2022-08-15,Shake Shack,Dining & Drinks:Restaurants,-41.9
2022-08-15,Chipotle,Dining & Drinks:Restaurants,-20.7
2022-08-15,Panda Express,Dining & Drinks:Restaurants,-12.09
2022-08-15,WindRiver,Personal Income:Paycheck,6965.73
2022-08-16,Huel,Dining & Drinks:Restaurants,-188.0
2022-08-16,PSE,Utilities,-17.88
2022-08-16,Chipotle,Dining & Drinks:Restaurants,-13.98
2022-08-16,Wa Gastro Colon Prep 800-734-6855 Wa         08/15,Uncategorized,-46.0
2022-08-17,Huel,Dining & Drinks:Restaurants,188.0
2022-08-17,Netflix,Entertainment,-17.05
2022-08-17,Panda Express,Dining & Drinks:Restaurants,-12.09
2022-08-17,Elizabeth Cleaning,Cleaning,-80.0
2022-08-17,QFC Foods,Groceries,-4.99
2022-08-18,Panda Express,Dining & Drinks:Restaurants,-12.09
2022-08-18,Chipotle,Dining & Drinks:Restaurants,-13.27
2022-08-19,Chipotle,Dining & Drinks:Restaurants,-13.98
2022-08-19,PCC Market,Groceries,-12.76
2022-08-22,Chevron,Auto & Transport:Gas & Fuel,-56.2
2022-08-22,Chipotle,Dining & Drinks:Restaurants,-20.7
2022-08-22,Panda Express,Dining & Drinks:Restaurants,-13.43
2022-08-22,Safeway,Groceries,-3.84
2022-08-22,Jersey Mikes,Dining & Drinks:Restaurants,-41.92
2022-08-22,Chipotle,Dining & Drinks:Restaurants,-23.29
2022-08-22,T Mobile,Utilities:Phone,-170.0
2022-08-22,Panda Express,Dining & Drinks:Restaurants,-13.21
2022-08-22,Amazon,Shopping:Electronics,-16.5
2022-08-23,Chipotle,Dining & Drinks:Restaurants,-14.31
2022-08-24,Panda Express,Dining & Drinks:Restaurants,-12.09
2022-08-24,QFC Foods,Groceries,-21.44
2022-08-26,Id Metrics,Personal Income:Paycheck,10252.64
2022-08-26,Chipotle,Dining & Drinks:Restaurants,-13.98
2022-08-26,Uber,Auto & Transport,-6.98
2022-08-29,Panda Express,Dining & Drinks:Restaurants,-12.09
2022-08-29,QFC Foods,Groceries,-28.14
2022-08-29,Soylent,Groceries,-64.6
2022-08-29,Shake Shack,Dining & Drinks:Restaurants,-41.9
2022-08-29,Chipotle,Dining & Drinks:Restaurants,-23.09
2022-08-29,Mod Pizza,Dining & Drinks:Restaurants,-40.29
2022-08-29,Panda Express,Dining & Drinks:Restaurants,-27.3
2022-08-29,Chipotle,Dining & Drinks:Restaurants,-9.78
2022-08-30,Amazon Kids,Shopping,-5.49
2022-08-30,Google Domain,Software ,-6.61
2022-08-30,Five Guys,Dining & Drinks:Restaurants,-45.25
2022-08-31,QFC Foods,Groceries,-1.99
2022-08-31,WindRiver,Personal Income:Paycheck,6965.75
2022-08-31,Chipotle,Dining & Drinks:Restaurants,-34.52
2022-08-31,Alimony,Home,-2200.0
2022-08-31,Applebees  Bel11211414 Bellevue Wa           08/30,Uncategorized,-54.62
2022-09-01,Jersey Mikes,Dining & Drinks:Restaurants,-42.14
2022-09-01,Jersey Mikes,Dining & Drinks:Restaurants,-19.04
2022-09-01,Chase Mortgage,Home:Mortgage,-5580.2
2022-09-01,QFC Foods,Groceries,-12.48
2022-09-01,Jersey Mikes,Dining & Drinks:Restaurants,19.26
2022-09-02,Panda Express,Dining & Drinks:Restaurants,-36.99
2022-09-02,Chipotle,Dining & Drinks:Restaurants,-21.25
2022-09-06,Chipotle,Dining & Drinks:Restaurants,-21.25
2022-09-06,Chipotle,Dining & Drinks:Restaurants,-3.58
2022-09-06,Amli Spring District,Home:Rent,-2687.42
2022-09-06,Chipotle,Dining & Drinks:Restaurants,-30.06
2022-09-06,Chipotle,Dining & Drinks:Restaurants,-30.44
2022-09-06,Staples       00113357 Bellevue Wa           09/04,Uncategorized,-10.23
2022-09-06,Chipotle,Dining & Drinks:Restaurants,-20.04
2022-09-06,QFC Foods,Groceries,-8.46
2022-09-06,Jersey Mikes,Dining & Drinks:Restaurants,-41.36
2022-09-06,AIG Life,Financial:Life Insurance,-102.03
2022-09-06,Dickeys,Dining & Drinks:Restaurants,-29.71
2022-09-06,Shake Shack,Dining & Drinks:Restaurants,-41.9
2022-09-07,Panda Express,Dining & Drinks:Restaurants,-36.99
2022-09-07,Chipotle,Dining & Drinks:Restaurants,-3.25
2022-09-07,Chipotle,Dining & Drinks:Restaurants,-21.25
2022-09-07,Chevron,Auto & Transport:Gas & Fuel,-53.95
2022-09-07,Potbelly,Dining & Drinks:Restaurants,-37.08
2022-09-08,Chipotle,Dining & Drinks:Restaurants,-50.1
2022-09-08,UPS,Home,-1.04
2022-09-08,Bartell Drugs,Health:Pharmacy,-10.0
2022-09-08,Belle Pastry,Dining & Drinks:Restaurants,-3.62
